,MAXMES,MAXSES,TDEPTH,TDUR,TEPOCH,TPERIOD,TSNR,n_det,rmsCdpp,sector,sectors,is_toi,toi,toi_disp,TID,ID,MH,Teff,Tmag,contratio,d,dec,gallat,gallong,logg,mass,objType,pmDEC,pmRA,ra,rad,rho
000123337161_00_03,12.202157974243164,9.584300994873047,83039.41146219255,4.007373687355652,1386.1367746819808,0.554981429956884,26.36862564086914,0,,3.0,[[3]],0.0,0.0,0.0,123337161,123337161.0,,5776.0,10.193,0.000504077,200.917831,-30.084882,-73.92142199999999,227.773138,4.201169999999999,1.03521,STAR,-2.82215,-14.3357,30.882363,1.33704,0.43310699999999996
000123337161_01_03,37.647457122802734,17.77762794494629,86676.58958226886,2.5913820235534546,1386.377439286565,0.5541337543872253,74.93270874023438,1,,3.0,[[3]],0.0,0.0,0.0,123337161,123337161.0,,5776.0,10.193,0.000504077,200.917831,-30.084882,-73.92142199999999,227.773138,4.201169999999999,1.03521,STAR,-2.82215,-14.3357,30.882363,1.33704,0.43310699999999996
000032268776_00_03,258.808349609375,47.51061630249024,2236.699152591948,0.5,1386.1620397864426,0.2382538467645645,,0,,3.0,[[3]],0.0,0.0,0.0,32268776,32268776.0,,4867.0,6.149,0.0008592013000000001,23.6462517,-29.910326,-80.035955,231.696857,,0.766641,STAR,110.81,163.18,23.754345999999998,1.27483,0.370029
000471013574_00_03,7.541922092437744,7.231155872344973,50040.55077855406,11.263188625713036,1394.234813299426,10.3984552088575,8.602213859558105,0,,3.0,[[3]],0.0,0.0,0.0,471013574,471013574.0,,,15.9,,,-9.96734444,-70.036833,155.70177900000002,,,STAR,,,23.67391667,,
000038699825_00_03,98.41764068603516,26.25960350036621,284323.5903370888,7.531056486432807,1385.9603199404614,1.042310295711374,351.6446533203125,0,,3.0,[[3]],0.0,0.0,0.0,38699825,38699825.0,,7350.0,8.557,0.0006948011,,-60.756910999999995,-41.014635,271.552712,,,STAR,15.219000000000001,-6.00979,66.397545,,
000092192650_00_03,7.104360103607178,5.727130889892577,1652.0609578533983,7.962898989886242,1394.159498369781,8.412201419641463,7.4658145904541025,0,,3.0,[[3]],0.0,0.0,0.0,92192650,92192650.0,,4098.0,10.693,0.617751837,,-16.37254,-78.978103,109.783824,4.60122,0.6414138,STAR,-131.19,18.21,10.261576,0.664007,2.19089
000241578867_00_03,24.829893112182607,4.916508674621582,367045.20367000025,1.0,1386.0450258229682,0.34412214159965515,,0,,3.0,[[3]],0.0,0.0,0.0,241578867,241578867.0,,5655.0,11.847999999999999,0.7468361,,-3.409328,-63.297658999999996,152.486564,4.36862,1.00382388,STAR,-18.3223,55.9728,25.688308,1.08575,0.784269
000260352096_00_03,24.864803314208984,7.519094467163086,71774.38681437483,1.9107215297274232,1386.5930715804475,0.7806187356593922,50.87543106079102,0,,3.0,[[3]],0.0,0.0,0.0,260352096,260352096.0,,3896.0,14.712,,,-56.946842000000004,-26.765228000000004,265.71632900000003,,,STAR,15.5603,-0.5130319999999999,94.78920699999999,,
000348959921_00_03,9.075532913208008,8.208019256591799,1582.0781522025711,10.980924317165332,1394.2669701801333,10.241974484258636,9.425928115844727,0,,3.0,[[3]],0.0,0.0,0.0,348959921,348959921.0,,5475.0,10.537,0.310239881,184.4325,-64.929878,-22.867219,275.615553,4.28185,0.9581139999999999,STAR,19.7702,-36.7401,106.573598,1.17219,0.594871
000372816629_00_03,10.531404495239258,4.8048014640808105,70929.93184784162,3.1300041319274134,1386.726927277003,0.9090096300826735,45.19586181640625,0,,3.0,[[3]],0.0,0.0,0.0,372816629,372816629.0,,5149.0,11.572000000000001,0.041272983,222.965,-58.20025,-41.505746,268.195042,4.46964,0.8697236999999999,STAR,25.1386,39.8513,66.93545400000001,0.8996700000000001,1.19435
000372816629_01_03,10.60722827911377,3.604586601257324,41493.58976154053,3.189340773613488,1386.2723080076971,0.9090993118558012,28.49103927612305,1,,3.0,[[3]],0.0,0.0,0.0,372816629,372816629.0,,5149.0,11.572000000000001,0.041272983,222.965,-58.20025,-41.505746,268.195042,4.46964,0.8697236999999999,STAR,25.1386,39.8513,66.93545400000001,0.8996700000000001,1.19435
000149603524_00_03,146.6100311279297,83.14781188964844,14066.946363222012,3.8095896725013767,1387.8459602091657,4.411995671789182,169.1219940185547,0,,3.0,[[3]],0.5,102.01,PC,149603524,149603524.0,0.24,6280.0,9.716000000000001,0.013342366599999999,171.787949,-63.988427,-31.033577,273.415792,4.32092,1.25,STAR,25.1069,-14.7941,87.13995600000001,1.28,0.596046
000471015674_00_03,8.700024604797362,7.254585266113281,6627.386787252398,3.2235294761742512,1392.676043814348,7.998221758773877,7.6519227027893075,0,,3.0,[[3]],0.0,0.0,0.0,471015674,471015674.0,,3480.0,11.807,0.9648912000000001,,-29.1841,-82.18935,230.180689,4.87458,0.38799999999999996,STAR,,,21.4087,0.377,7.24115
000471015674_01_03,9.304532051086426,7.175339698791504,6840.685137218209,9.635683518792405,1394.4052967540827,10.134380896939703,10.43106460571289,1,,3.0,[[3]],0.0,0.0,0.0,471015674,471015674.0,,3480.0,11.807,0.9648912000000001,,-29.1841,-82.18935,230.180689,4.87458,0.38799999999999996,STAR,,,21.4087,0.377,7.24115
000389363675_00_03,8.395665168762207,6.574596881866455,29954.199251269954,0.5304308899176422,1392.7397268394245,9.962436199785989,10.092245101928713,0,,3.0,[[3]],0.0,0.0,0.0,389363675,389363675.0,,9429.0,12.49,,,-69.22242,-31.345026,279.56721699999997,,2.396893,STAR,-0.306502,1.2066299999999999,85.56405500000001,2.35122,
000177354239_00_03,7.725162029266357,7.055771827697754,847.451961768124,15.395300119532024,1394.4777110333468,9.958254317164586,8.945850372314453,0,,3.0,[[3]],0.0,0.0,0.0,177354239,177354239.0,-0.016996400000000002,5519.73,11.03,0.018135471299999997,177.90377800000002,-75.659992,-25.812952,286.96908199999996,4.55229,1.0227,STAR,38.9836,-6.713080000000001,104.508202,0.929109,1.27511
000041896812_00_03,97.18026733398438,28.48686599731445,329520.81870394555,2.5000000000000004,1386.3818312959215,1.2608171701431274,,0,,3.0,[[3]],0.0,0.0,0.0,41896812,41896812.0,,5499.0,10.770999999999999,0.00326455245,410.7264,-39.936292,-75.346776,276.03451,3.71124,0.9643639999999999,STAR,-2.14226,28.958000000000002,21.443146,2.26837,0.0826227
000041994216_00_03,10.66008758544922,2.7184441089630127,24617.72669979434,1.2632003643689032,1386.0668269745267,0.29039366702330405,33.316932678222656,0,,3.0,[[3]],0.0,0.0,0.0,41994216,41994216.0,,5180.0,11.344000000000001,3.335208e-06,194.905,-39.469776,-74.738754,269.617839,4.46395,0.8782868,STAR,12.7569,37.8835,23.653229999999997,0.9100290000000001,1.16539
000041898474_00_03,22.23104286193848,19.74492073059082,3770.3000710216465,10.87568743391007,1392.752657030731,7.941533781203054,9.30449390411377,0,,3.0,[[3]],0.0,0.0,0.0,41898474,41898474.0,,5381.0,9.604,1.8879920000000003e-05,97.8715,-41.463628,-73.967961,278.56356,4.42393,0.93318814,STAR,-49.0823,-28.4535,21.605805,0.982276,0.9846209999999999
000041898474_01_03,11.06963062286377,10.000609397888184,1990.5929698596758,1.1826029646717064,1386.7932673104556,8.114086504526137,9.79251194000244,1,,3.0,[[3]],0.0,0.0,0.0,41898474,41898474.0,,5381.0,9.604,1.8879920000000003e-05,97.8715,-41.463628,-73.967961,278.56356,4.42393,0.93318814,STAR,-49.0823,-28.4535,21.605805,0.982276,0.9846209999999999
000382067804_00_03,1075.7403564453123,2112.720703125,16997.478176555513,41.69246511995034,1386.7966047822456,3.9866089577064012,6.42166805267334,0,,3.0,[[3]],0.0,0.0,0.0,382067804,382067804.0,,6259.0,9.987,0.007142836690000001,382.2378,-54.101486,-35.20683,261.734492,3.75584,1.21723,STAR,9.11674,-6.4076900000000006,79.47060400000001,2.42093,0.08578789999999999
000197829751_00_03,24.59634017944336,26.863140106201172,9585.057864040047,4.598764488650393,1389.9014720352195,11.302280495575127,13.638855934143065,0,,3.0,[[3]],0.0,0.0,0.0,197829751,197829751.0,,3249.0,11.51,0.0023562694,40.6566353,-55.7522,-48.848777,268.537903,4.99099,0.245,STAR,224.75,-6.79,54.1985,0.262,13.6227
000197829751_01_03,17.47127914428711,16.6395263671875,7324.167348476296,7.4044713161198095,1393.7700777482096,9.368309422505943,9.464826583862305,1,,3.0,[[3]],0.0,0.0,0.0,197829751,197829751.0,,3249.0,11.51,0.0023562694,40.6566353,-55.7522,-48.848777,268.537903,4.99099,0.245,STAR,224.75,-6.79,54.1985,0.262,13.6227
000033714944_00_03,8.235028266906737,7.2454490661621085,6064.459910030411,5.083181705909016,1390.1795885836484,14.464731376497605,7.676851272583008,0,,3.0,[[3]],0.0,0.0,0.0,33714944,33714944.0,,3431.0,12.374,0.173355028,,-72.25528,-38.127076,286.32369900000003,,,STAR,,,60.397946999999995,,
000033714944_01_03,8.682135581970215,8.01673412322998,5336.140855139519,5.130668228021751,1392.6675423412617,9.951292530587518,8.651062965393066,1,,3.0,[[3]],0.0,0.0,0.0,33714944,33714944.0,,3431.0,12.374,0.173355028,,-72.25528,-38.127076,286.32369900000003,,,STAR,,,60.397946999999995,,
000287350461_00_03,11.655705451965332,11.227821350097656,5357.1980956536545,1.202132231272105,1392.2827734336765,9.572140067319774,6.547036647796631,0,,3.0,[[3]],0.0,0.0,0.0,287350461,287350461.0,,3335.0,11.29,0.342636675,44.13091,-73.0278,-20.526443,285.81396,4.94683,0.29600000000000004,STAR,-172.12,14.81,122.0704,0.303,10.6405
000229141941_00_03,26.9775333404541,23.66567802429199,18879.96185509093,3.514913746080228,1389.4027519065987,8.422822832455424,15.292047500610352,0,,3.0,[[3]],0.0,0.0,0.0,229141941,229141941.0,,3197.0,12.172,0.000144294245,,-52.505437,-62.685111,284.868791,,,STAR,53.2858,170.918,26.377647999999997,,
000207141131_00_03,14.255861282348633,7.41130256652832,1129.1602302811302,1.9626316614392725,1387.6876547892302,4.137530892316953,17.115345001220707,0,,3.0,[[3]],0.5,179.01,PC,207141131,207141131.0,,5058.0,8.141,0.00138075859,38.53113,-56.192071,-53.277908,273.928191,4.5176099999999995,0.844607,STAR,50.6116,-36.2726,44.262259,0.838949,1.4303700000000001
000453101438_00_03,12.869341850280762,13.36766529083252,1151.2821916548849,4.413386839874999,1390.1724638729254,10.462399868811907,11.321250915527346,0,,3.0,[[3]],0.0,0.0,0.0,453101438,453101438.0,,3227.0,5.2,0.00044115464000000007,403.2258,-67.202026,-19.995243,279.257682,,,STAR,33.2,-1.4,116.003302,,
000453101438_01_03,13.670193672180176,13.971735954284668,1383.1722315109146,2.5391780380903466,1392.7030268854805,11.937718127210026,13.96584701538086,1,,3.0,[[3]],0.0,0.0,0.0,453101438,453101438.0,,3227.0,5.2,0.00044115464000000007,403.2258,-67.202026,-19.995243,279.257682,,,STAR,33.2,-1.4,116.003302,,
000259675295_00_03,149.70860290527344,54.19446182250977,11837.498530631541,5.0159408327717445,1387.4339410686594,2.2322362007359304,182.10275268554688,0,,3.0,[[3]],0.0,0.0,0.0,259675295,259675295.0,,6302.0,8.093,0.00261280523,158.02394099999998,-52.915268000000005,-38.693776,260.49847,3.78232,1.23735,STAR,-11.2846,-2.10417,73.710212,2.36757,0.09323610000000002
000259675295_01_03,11.774263381958008,5.405015468597412,783.474302347426,5.070890625935544,1386.3196826300202,2.2321907106791476,14.823519706726074,1,,3.0,[[3]],0.0,0.0,0.0,259675295,259675295.0,,6302.0,8.093,0.00261280523,158.02394099999998,-52.915268000000005,-38.693776,260.49847,3.78232,1.23735,STAR,-11.2846,-2.10417,73.710212,2.36757,0.09323610000000002
000259675295_02_03,8.627714157104492,6.114992618560791,969.7187348084848,1.1547640471142908,1393.365374667233,11.140298019078653,8.715822219848633,2,,3.0,[[3]],0.0,0.0,0.0,259675295,259675295.0,,6302.0,8.093,0.00261280523,158.02394099999998,-52.915268000000005,-38.693776,260.49847,3.78232,1.23735,STAR,-11.2846,-2.10417,73.710212,2.36757,0.09323610000000002
000167456185_00_03,8.470504760742188,7.977346897125244,5427.090286333168,1.0858126092627864,1390.54906635361,12.094374905765465,6.0942535400390625,0,,3.0,[[3]],0.0,0.0,0.0,167456185,167456185.0,,3319.0,12.194,0.0148007721,64.6742554,-15.1748,-77.296482,143.650348,4.95515,0.28600000000000003,STAR,21.0,169.23,17.483,0.295,11.1404
000277173650_00_03,16.615167617797848,12.098974227905273,20188.77272566778,1.1355400184746918,1392.7438997334125,9.948298025911232,16.323139190673828,0,,3.0,[[3]],0.0,0.0,0.0,277173650,277173650.0,,,10.865,2.366469,,-69.49784100000001,-31.792771000000002,279.952369,,,STAR,-1.31562,2.81588,84.196656,,
000277173650_01_03,14.314743995666506,12.484299659729006,12423.621595489174,1.9415787325280767,1390.2289933466525,14.44853359864786,13.341619491577148,1,,3.0,[[3]],0.0,0.0,0.0,277173650,277173650.0,,,10.865,2.366469,,-69.49784100000001,-31.792771000000002,279.952369,,,STAR,-1.31562,2.81588,84.196656,,
000277173650_02_03,7.5045738220214835,5.630747318267822,7058.994854806889,1.0889390364609464,1390.0719006272875,12.491240930494016,7.119640827178955,2,,3.0,[[3]],0.0,0.0,0.0,277173650,277173650.0,,,10.865,2.366469,,-69.49784100000001,-31.792771000000002,279.952369,,,STAR,-1.31562,2.81588,84.196656,,
000293619461_00_03,14.115659713745115,5.48695182800293,124615.91158564467,1.9773841720463088,1386.1572837739484,0.31061511288917626,87.2400131225586,0,,3.0,[[3]],0.0,0.0,0.0,293619461,293619461.0,,5581.0,8.722000000000001,0.000457254675,116.35100600000001,-51.175823,-47.460832,260.356756,4.0109699999999995,0.985296,STAR,38.1514,28.7444,59.713154,1.62373,0.230158
000293619461_01_03,30.70060729980469,7.68559455871582,35684.83282919824,0.918816967437984,1386.001751362984,0.3106198478207194,54.10550308227539,1,,3.0,[[3]],0.0,0.0,0.0,293619461,293619461.0,,5581.0,8.722000000000001,0.000457254675,116.35100600000001,-51.175823,-47.460832,260.356756,4.0109699999999995,0.985296,STAR,38.1514,28.7444,59.713154,1.62373,0.230158
000212375873_00_03,13.689746856689453,15.881414413452148,18670.07105553048,2.3464047134867445,1388.2354446482916,12.420204190536895,9.991119384765623,0,,3.0,[[3]],0.0,0.0,0.0,212375873,212375873.0,,3272.0,13.312999999999999,0.0006973992,98.16317,-16.8725,-73.58613000000001,177.11839799999998,4.98091,0.258,STAR,18.58,51.86,26.7138,0.272,12.8207
000311925584_00_03,20.08847427368164,13.174964904785154,10158.287633726392,1.471958157685166,1387.7274709153553,3.645680276757873,22.59576797485352,0,,3.0,[[3]],0.0,0.0,0.0,311925584,311925584.0,,3779.0,12.118,0.00862015,,-63.893698,-44.468659,278.56588500000004,,,STAR,-54.4597,19.3812,54.855466,,
000079548760_00_03,191.3315277099609,137.27365112304688,41002.73379646917,5.2252757015365185,1392.3689287946795,7.971766370791322,254.09515380859366,0,,3.0,[[3]],0.0,0.0,0.0,79548760,79548760.0,,6452.18,7.341,0.0004886469999999999,136.938278,-45.09683,-54.74651899999999,253.773422,,1.1812,STAR,24.5949,84.51799999999999,51.071789,2.7410099999999997,0.0573577
000287328866_00_03,45.11064529418945,13.156781196594238,19385.390764554388,2.340511095693362,1386.9754495744085,1.0383900031879252,62.83389663696289,0,,3.0,[[3]],0.0,0.0,0.0,287328866,287328866.0,,5846.0,12.318,0.158982113,433.648,-58.84502,-19.564042999999998,269.90246099999996,4.33269,1.055064,STAR,-9.86476,1.61828,109.764701,1.1601299999999999,0.675708
000072669218_00_03,26.72945785522461,35.10470962524414,1687.6003598053887,8.426966782865495,1391.5950358573434,13.008133299441084,17.093572616577152,0,,3.0,[[3]],0.0,0.0,0.0,72669218,72669218.0,0.06,5840.4,9.362,0.004217006729999999,135.44335900000002,-25.298054999999998,-71.48003299999999,211.90983799999998,4.36,1.02011,STAR,-77.2013,-7.79608,33.424657,1.32323,0.440292
000381979279_00_03,12.717480659484865,10.584030151367188,3669.1339992286853,3.3248673255995667,1392.8244522715686,9.950593557231091,10.672493934631348,0,,3.0,[[3]],0.0,0.0,0.0,381979279,381979279.0,,5911.0,10.328,0.010176979000000001,210.037,-57.533275,-36.050278000000006,266.024119,4.32078,1.07528639,STAR,16.9381,4.55241,77.61148399999999,1.18737,0.6423369999999999
000041861271_00_03,12.586368560791016,11.448712348937988,289.70381459975613,2.86872949473294,1392.8152596644366,9.948915334510712,10.091837882995604,0,,3.0,[[3]],0.0,0.0,0.0,41861271,41861271.0,,,5.295,9.625246999999999e-05,584.0076,-37.702418,-77.51005699999999,272.741199,,,STAR,-9.2858,2.12708,20.760296,,
000041861271_01_03,10.402616500854492,9.758150100708008,249.7967760883745,2.1483385066478906,1390.2925490098419,14.46819624723348,9.201247215270996,1,,3.0,[[3]],0.0,0.0,0.0,41861271,41861271.0,,,5.295,9.625246999999999e-05,584.0076,-37.702418,-77.51005699999999,272.741199,,,STAR,-9.2858,2.12708,20.760296,,
000111267340_00_03,1166.085205078125,306.1695556640625,326114.7751533924,1.4999999999999998,1386.5776645812268,0.6350637674331665,,0,,3.0,[[3]],0.0,0.0,0.0,111267340,111267340.0,,4407.0,11.012,0.00312438956,89.2908,-41.465327,-69.609245,262.137233,4.562930000000001,0.6894753579999999,STAR,-88.0,-41.0,30.544368,0.7194659999999999,1.8513400000000002
000111267340_01_03,48.03348159790039,23.39793586730957,2522.455915854639,12.499999999999995,1386.8929422816825,3.809721287885168,,1,,3.0,[[3]],0.0,0.0,0.0,111267340,111267340.0,,4407.0,11.012,0.00312438956,89.2908,-41.465327,-69.609245,262.137233,4.562930000000001,0.6894753579999999,STAR,-88.0,-41.0,30.544368,0.7194659999999999,1.8513400000000002
000231279823_00_03,16.10249900817871,10.06509494781494,792.5841538421312,2.996332925113364,1391.4935983406667,5.9677560045870575,17.394351959228516,0,,3.0,[[3]],0.0,0.0,0.0,231279823,231279823.0,,3630.0,8.667,0.00307149184,21.5104752,-53.138999999999996,-55.96175,270.881127,4.819719999999999,0.518,STAR,503.282,-114.475,42.5405,0.46399999999999997,5.18532
000037664723_00_03,8.036110877990723,8.143817901611326,968.4781124106514,1.7544685266111115,1392.6370518553626,11.424260748125546,8.015771865844728,0,,3.0,[[3]],0.0,0.0,0.0,37664723,37664723.0,,3971.0,9.261000000000001,,,-8.26803,-68.756778,93.625408,,,STAR,-14.2874,5.17759,2.535412,,
000111362929_00_03,13.169304847717285,14.562589645385742,1371.4818534865974,1.0403115225609378,1390.5315144793226,13.819708032921273,12.605474472045898,0,,3.0,[[3]],0.0,0.0,0.0,111362929,111362929.0,,6178.0,8.007,0.07217325,187.304688,-41.180703,-69.259775,260.333042,3.54744,1.1803,STAR,-4.5643199999999995,58.516000000000005,31.430365999999996,3.03035,0.0424145
000364588501_00_03,17.46402931213379,19.934402465820312,1606.4231200915158,3.4112244495954736,1391.2665273607056,8.4695179060631,8.922782897949219,0,,3.0,[[3]],0.0,0.0,0.0,364588501,364588501.0,,5551.0,9.14,0.007790298670000001,114.72473899999999,-76.072828,-30.453547999999998,287.484843,4.1233699999999995,0.9777170000000001,STAR,100.50200000000001,36.3276,85.402514,1.42114,0.340645
000031273263_00_03,9.605106353759766,7.918386936187744,6270.556783355319,6.6629875921997215,1392.6701135996918,9.9839693942657,10.705917358398438,0,,3.0,[[3]],0.0,0.0,0.0,31273263,31273263.0,-0.487338,5631.77,10.751,0.0377006568,461.35394299999996,-68.159538,-30.503117,278.252473,4.12127,0.9685010000000001,STAR,25.3484,4.95345,88.103635,2.48539,0.0630836
000031273263_01_03,8.853967666625977,8.482285499572754,7385.7554307541495,13.290017736454306,1390.0339234409414,14.466031319215885,12.179969787597654,1,,3.0,[[3]],0.0,0.0,0.0,31273263,31273263.0,-0.487338,5631.77,10.751,0.0377006568,461.35394299999996,-68.159538,-30.503117,278.252473,4.12127,0.9685010000000001,STAR,25.3484,4.95345,88.103635,2.48539,0.0630836
000389669796_00_03,25.509729385375977,18.12974739074707,4109.157378892079,3.0049289670148767,1391.7547832228393,8.48125664072556,26.70781517028809,0,,3.0,[[3]],0.0,0.0,0.0,389669796,389669796.0,-0.149832,5556.44,10.31,0.09887837,135.3169,-69.366575,-30.861869,279.685291,4.45823,1.06322,STAR,20.107,-13.8825,86.899353,0.9879680000000001,1.1025399999999999
000164720895_00_03,7.85852575302124,4.362303733825684,270.6562650387994,0.3880456347952394,1386.207923729092,0.2931824896753806,8.365597724914549,0,,3.0,[[3]],0.0,0.0,0.0,164720895,164720895.0,,6035.0,9.345,0.000732508837,125.44760900000001,-21.333057,-76.898992,189.467168,4.38225,1.12004,STAR,-34.7176,62.1726,25.757635999999998,1.12903,0.778246
000404452391_00_03,8.228212356567383,6.9263176918029785,1553.230955119127,2.920108434133612,1392.6968898810462,9.958852208114855,7.03347635269165,0,,3.0,[[3]],0.0,0.0,0.0,404452391,404452391.0,,6592.0,8.905,0.0036622306799999997,166.170853,-15.443370000000002,-77.99067099999999,136.883024,4.17044,1.37409,STAR,-19.387999999999998,-26.43,15.842711999999999,1.59588,0.33807600000000004
